Starttid;Sluttid;Övning;Vikt;Reps;Anteckningar;Kcal;Distans;Tid;Kategori;Namn;Kroppsvikt
2022-10-07 14:38;2022-10-07 15:40;"Lateral Dumbbell Raise";7;12;"";;;;Delts;"Lunch 5";
2022-10-07 14:38;2022-10-07 15:40;"Lateral Dumbbell Raise";7;12;"";;;;Delts;"Lunch 5";
2022-10-06 18:12;2022-10-06 19:14;"Lat Pulldown";65;12;"";;;;Back;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"Lat Pulldown";65;9;"";;;;Back;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"Lat Pulldown";65;8;"";;;;Back;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"Lat Pulldown";60;10;"";;;;Back;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;" TechnoGym Leg Press";150;14;"";;;;Quads & Glutes;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;" TechnoGym Leg Press";150;11;"Räknar på 20kg maskinen";;;;Quads & Glutes;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;" TechnoGym Leg Press";150;9;"";;;;Quads & Glutes;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;" TechnoGym Leg Press";125;12;"";;;;Quads & Glutes;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"DB Curl";15;10;"";;;;Biceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"DB Curl";15;6;"";;;;Biceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"DB Curl";12.5;8;"";;;;Biceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"DB Curl";12.5;6;"";;;;Biceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"V-Bar Pushdown";25;12;"Bättre hålla ganska tight";;;;Triceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"V-Bar Pushdown";25;9;"NW Drottning";;;;Triceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"V-Bar Pushdown";22.5;9;"";;;;Triceps;"Lunch 4";81.5
2022-10-06 18:12;2022-10-06 19:14;"V-Bar Pushdown";20;9;"";;;;Triceps;"Lunch 4";81.5
2022-10-05 12:26;2022-10-05 13:17;"Barbell Row";60;11;"";;;;Back;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Barbell Row";60;10;"";;;;Back;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Barbell Row";60;9;"";;;;Back;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Barbell Row";60;7;"";;;;Back;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Incline Press";56.3;15;"";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Incline Press";56.3;12;"Steg 1 både rygg o stol";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Incline Press";56.3;9;"";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Incline Press";56.3;9;"";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Machine Fly";31.5;8;"Direkt efter incline press, tufft!";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Machine Fly";31.5;8;"Mellan steg 2-3, tar mer i höger";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Machine Fly";31.5;8;"Steg 4 handtagen";;;;Chest;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Lateral Raise";22.5;18;"";;;;Delts;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Lateral Raise";22.5;15;"Steg 2";;;;Delts;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Lateral Raise";22.5;13;"";;;;Delts;"Lunch 3";82.35
2022-10-05 12:26;2022-10-05 13:17;"Cybex Lateral Raise";22.5;13;"";;;;Delts;"Lunch 3";82.35
2022-10-04 12:25;2022-10-04 13:13;"Overhead Press";40;8;"";;;;Delts;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Overhead Press";40;7;"";;;;Delts;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Overhead Press";40;6;"";;;;Delts;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Overhead Press";40;5;"";;;;Delts;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Seated Leg Curl";35;20;"";;;;Hamstrings;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Seated Leg Curl";35;16;"";;;;Hamstrings;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Seated Leg Curl";35;15;"";;;;Hamstrings;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Seated Leg Curl";35;16;"";;;;Hamstrings;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Triceps Press (dip)";65;15;"";;;;Triceps;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Triceps Press (dip)";60;15;"";;;;Triceps;"Lunch 2";81.25
2022-10-04 12:25;2022-10-04 13:13;"Startrac Triceps Press (dip)";60;14;"";;;;Triceps;"Lunch 2";81.25
2022-10-03 12:04;2022-10-03 12:49;"DB Press";30;11;"+1";;;;Chest;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"DB Press";30;9;"";;;;Chest;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"DB Press";30;9;"";;;;Chest;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Pull Up";0;12;"";;;;Back;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Pull Up";0;9;"";;;;Back;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Pull Up";0;7;"";;;;Back;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Pull Up";0;6;"";;;;Back;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Dips";0;13;"";;;;Triceps;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Dips";0;8;"";;;;Triceps;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Dips";0;8;"";;;;Triceps;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Startrac Biceps Curl";22.3;14;"";;;;Biceps;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Startrac Biceps Curl";22.3;11;"";;;;Biceps;"Lunch 1 v3/4";
2022-10-03 12:04;2022-10-03 12:49;"Startrac Biceps Curl";22.3;9;"";;;;Biceps;"Lunch 1 v3/4";
2022-09-29 14:07;2022-09-29 14:42;"Lat Pulldown";62;11;"";;;;Back;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Lat Pulldown";62;9;"De små vikterna=4,5 stora=7";;;;Back;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Lat Pulldown";62;7;"5 stora vikter";;;;Back;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Lat Pulldown";62;6;"";;;;Back;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Tricep Pushdown";36;18;"";;;;Triceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Tricep Pushdown";36;14;"";;;;Triceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Tricep Pushdown";36;12;"";;;;Triceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Tricep Pushdown";36;10;"";;;;Triceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Leg Extension";40.5;22;"";;;;Quads & Glutes;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Leg Extension";49.5;15;"Rygg 3";;;;Quads & Glutes;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Leg Extension";49.5;16;"9kg per steg";;;;Quads & Glutes;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Bicep Curl";32.5;14;"";;;;Biceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Bicep Curl";32.5;11;"Steg 2";;;;Biceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Bicep Curl";32.5;13;"";;;;Biceps;"Lunch 4";80.3
2022-09-29 14:07;2022-09-29 14:42;"Cybex Bicep Curl";13.5;11;"";;;;Biceps;"Lunch 4";80.3
2022-09-28 11:58;2022-09-28 12:42;"Barbell Row";60;10;"";;;;Back;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Barbell Row";60;9;"";;;;Back;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Barbell Row";60;8;"";;;;Back;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Incline Press";56.3;14;"";;;;Chest;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Incline Press";56.3;11;"Steg 1 både rygg o stol";;;;Chest;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Incline Press";56.3;9;"";;;;Chest;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Leg Curl";40;18;"";;;;Hamstrings;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Leg Curl";40;16;"Rygg: 2 Fot: 4";;;;Hamstrings;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Leg Curl";40;14;"";;;;Hamstrings;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Machine Fly";31.5;13;"";;;;Chest;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Machine Fly";31.5;9;"Mellan steg 2-3";;;;Chest;"Lunch 3";81
2022-09-28 11:58;2022-09-28 12:42;"Cybex Machine Fly";31.5;8;"Steg 4 handtagen";;;;Chest;"Lunch 3";81
2022-09-27 12:26;2022-09-27 13:17;"Startrac Leg Press";90;20;"";;;;Quads & Glutes;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Leg Press";110;9;"Kass resistance curve";;;;Quads & Glutes;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Leg Press";100;10;"";;;;Quads & Glutes;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Seated DB Press";20;12;"";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Seated DB Press";20;9;"Military upptagen";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Seated DB Press";20;9;"";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Lateral Raise";15;13;"";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Lateral Raise";15;12;"Högsta stolen";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Lateral Raise";15;11;"";;;;Delts;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Triceps Press (dip)";50;21;"";;;;Triceps;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Triceps Press (dip)";55;16;"";;;;Triceps;"Lunch 2";81.35
2022-09-27 12:26;2022-09-27 13:17;"Startrac Triceps Press (dip)";60;13;"";;;;Triceps;"Lunch 2";81.35
2022-09-26 12:09;2022-09-26 12:43;"Pull Up";0;11;"";;;;Back;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Pull Up";0;9;"";;;;Back;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Pull Up";0;7;"";;;;Back;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Pull Up";0;6;"";;;;Back;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Press";30;10;"+1";;;;Chest;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Press";30;8;"Smala handtag";;;;Chest;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Press";30;7;"";;;;Chest;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Dips";0;13;"";;;;Triceps;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Dips";0;9;"";;;;Triceps;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"Dips";0;8;"";;;;Triceps;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Curl";15;8;"";;;;Biceps;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Curl";15;6;"";;;;Biceps;"Lunch 1";
2022-09-26 12:09;2022-09-26 12:43;"DB Curl";12.5;7;"";;;;Biceps;"Lunch 1";
2022-09-23 17:37;2022-09-23 18:14;"SLDL";110;7;"";;;;Hamstrings;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"SLDL";110;5;"";;;;Hamstrings;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Technogym Leg Extension";50;20;"";;;;Quads & Glutes;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Technogym Leg Extension";50;14;"";;;;Quads & Glutes;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Technogym Leg Extension";50;13;"";;;;Quads & Glutes;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Incline Curls";11;13;"";;;;Biceps;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Incline Curls";11;9;"";;;;Biceps;"Lunch 6";79.75
2022-09-23 17:37;2022-09-23 18:14;"Incline Curls";11;7;"";;;;Biceps;"Lunch 6";79.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Incline Press";54;16;"";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Incline Press";54;12;"Steg 1 både rygg o stol";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Incline Press";54;10;"Riktiga maskinen";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Row";67.5;12;"";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Row";67.5;9;"Bröst: 7, stol: 3";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Row";67.5;7;"";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Machine Fly";36;10;"";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Machine Fly";36;9;"Steg 4 grepp, högst på stolen";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Cybex Machine Fly";36;7;"";;;;Chest;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Straight Arm Pushdown";36;15;"";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Straight Arm Pushdown";43;10;"Cybex";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Straight Arm Pushdown";43;9;"";;;;Back;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Lateral Dumbbell Raise";7;17;"";;;;Delts;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Lateral Dumbbell Raise";7;14;"";;;;Delts;"Lunch 5";80.75
2022-09-22 12:01;2022-09-22 12:50;"Lateral Dumbbell Raise";7;12;"";;;;Delts;"Lunch 5";80.75
2022-09-21 12:02;2022-09-21 12:48;"Bulgarian DB Split Squat";15;13;"";;;;Quads & Glutes;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Bulgarian DB Split Squat";15;11;"Höger först, relativt smal stance gör balansen betydligt bättre";;;;Quads & Glutes;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Bulgarian DB Split Squat";15;9;"";;;;Quads & Glutes;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Lat Pulldown";62;10;"";;;;Back;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Lat Pulldown";62;7;"De små vikterna=4,5 stora=7";;;;Back;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Lat Pulldown";62;6;"5 stora vikter";;;;Back;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Machine Biceps Curl";32.5;13;"";;;;Biceps;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Machine Biceps Curl";32.5;9;"Steg 2 (NW Tegner)";;;;Biceps;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Machine Biceps Curl";32.5;7;"";;;;Biceps;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Pushdowns";36.5;16;"";;;;Triceps;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Pushdowns";36.5;14;"NW Tegner's konstiga cable";;;;Triceps;"Lunch 4";80.45
2022-09-21 12:02;2022-09-21 12:48;"Pushdowns";36.5;10;"";;;;Triceps;"Lunch 4";80.45
2022-09-20 12:13;2022-09-20 12:51;"Barbell Row";60;9;"";;;;Back;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Barbell Row";60;8;"Inga straps";;;;Back;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Barbell Row";60;7;"";;;;Back;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Incline Bench Press 30’";60;9;"2-3rir";;;;Chest;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Incline Bench Press 30’";60;7;"";;;;Chest;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Incline Bench Press 30’";60;6;"";;;;Chest;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Machine Lateral Raise";22.5;16;"";;;;Delts;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Machine Lateral Raise";22.5;13;"NW Tegnergatan, steg 2";;;;Delts;"Lunch 3";79.95
2022-09-20 12:13;2022-09-20 12:51;"Machine Lateral Raise";22.5;12;"";;;;Delts;"Lunch 3";79.95
2022-09-19 12:11;2022-09-19 12:58;"Cybex Leg Press";150;11;"";;;;Quads & Glutes;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Cybex Leg Press";150;8;"Räkna som 30kg";;;;Quads & Glutes;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Cybex Leg Press";150;6;"";;;;Quads & Glutes;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Overhead Press";40;7;"";;;;Delts;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Overhead Press";40;6;"";;;;Delts;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Overhead Press";40;5;"";;;;Delts;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Cybex Seated Leg Curl";36;17;"";;;;Hamstrings;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Cybex Seated Leg Curl";36;14;"Fot: 3, rygg: 2";;;;Hamstrings;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Cybex Seated Leg Curl";36;13;"";;;;Hamstrings;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Machine Tricep Extension";31.5;13;"";;;;Triceps;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Machine Tricep Extension";31.5;11;"Rygg: 3, stol: 2";;;;Triceps;"Lunch 2";79.45
2022-09-19 12:11;2022-09-19 12:58;"Machine Tricep Extension";31.5;10;"";;;;Triceps;"Lunch 2";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Press";30;9;"2-3rir";;;;Chest;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Press";30;7;"";;;;Chest;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Press";30;6;"";;;;Chest;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Pull Up";0;10;"2-3rir";;;;Back;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Pull Up";0;8;"";;;;Back;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Pull Up";0;6;"";;;;Back;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Dips";0;14;"2-3rir";;;;Triceps;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Dips";0;9;"";;;;Triceps;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"Dips";0;7;"";;;;Triceps;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Curl";15;8;"";;;;Biceps;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Curl";15;5;"";;;;Biceps;"Lunch 1";79.45
2022-09-18 11:18;2022-09-18 12:00;"DB Curl";12.5;6;"";;;;Biceps;"Lunch 1";79.45
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Low Row";70;12;"";;;;Back;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Low Row";70;10;"";;;;Back;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Low Row";70;10;"";;;;Back;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Incline Bench Press 30’";60;8;"Sats fast ställning";;;;Chest;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Incline Bench Press 30’";60;8;"Stol 4";;;;Chest;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Incline Bench Press 30’";60;7;"";;;;Chest;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Leg Extension";61;19;"";;;;Quads & Glutes;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Leg Extension";61;14;"";;;;Quads & Glutes;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"Hammer Strength Leg Extension";61;13;"";;;;Quads & Glutes;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Biceps Curl";32;17;"";;;;Biceps;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Biceps Curl";32;14;"";;;;Biceps;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Biceps Curl";32;11;"";;;;Biceps;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Lateral Raise";25;13;"";;;;Delts;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Lateral Raise";25;10;"";;;;Delts;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Lateral Raise";25;8;"";;;;Delts;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Triceps Extension";39;17;"";;;;Triceps;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Triceps Extension";46;10;"";;;;Triceps;"SATS";
2022-09-08 11:52;2022-09-08 12:50;"LifeFitness Triceps Extension";46;11;"";;;;Triceps;"SATS";
2022-09-06 17:51;2022-09-06 18:03;"Pull Up";0;13;"";;;;Back;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Pull Up";0;8;"";;;;Back;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Pull Up";0;7;"";;;;Back;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Dips";0;18;"";;;;Triceps;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Dips";0;12;"";;;;Triceps;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Dips";0;8;"";;;;Triceps;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Dips";0;7;"";;;;Triceps;"Konferens";
2022-09-06 17:51;2022-09-06 18:03;"Chin Up";0;7;"";;;;Back;"Konferens";
2022-09-02 12:15;2022-09-02 13:13;"DB Press";30;11;"";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"DB Press";30;8;"";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"DB Press";30;7;"";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lat Pulldown";62;11;"Cybex";;;;Back;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lat Pulldown";62;9;"";;;;Back;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lat Pulldown";62;7;"";;;;Back;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Chest Fly";49.5;11;"";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Chest Fly";36;10;"Cybex, ";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Chest Fly";36;10;"";;;;Chest;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Technogym Leg Extension";49.5;21;"";;;;Quads & Glutes;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Technogym Leg Extension";49.5;17;"Cybex gammal maskin";;;;Quads & Glutes;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Technogym Leg Extension";49.5;16;"";;;;Quads & Glutes;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lateral Dumbbell Raise";7;17;"";;;;Delts;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lateral Dumbbell Raise";7;14;"";;;;Delts;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Lateral Dumbbell Raise";7;11;"";;;;Delts;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Biceps Curl";22.5;16;"";;;;Biceps;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Biceps Curl";22.5;14;"";;;;Biceps;"Fullbody 3";80.35
2022-09-02 12:15;2022-09-02 13:13;"Machine Biceps Curl";22.5;12;"";;;;Biceps;"Fullbody 3";80.35
2022-08-31 11:46;2022-08-31 12:35;"Cybex Leg Press";130;15;"";;;;Quads & Glutes;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Leg Press";130;12;"Räkna som 30kg";;;;Quads & Glutes;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Leg Press";130;9;"";;;;Quads & Glutes;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Row";67.5;11;"";;;;Back;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Row";67.5;10;"Bröst: 7, stol: 3";;;;Back;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Row";67.5;8;"";;;;Back;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Seated Leg Curl";31.5;20;"";;;;Hamstrings;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Seated Leg Curl";31.5;20;"Fot: 3, rygg: 2";;;;Hamstrings;"Fullbody 2";79.55
2022-08-31 11:46;2022-08-31 12:35;"Cybex Seated Leg Curl";31.5;15;"";;;;Hamstrings;"Fullbody 2";79.55
